time,open,high,low,close,tick_volume,spread,real_volume
2024-06-04 21:00:00,1.08828,1.0884,1.08802,1.08827,441,0,0
2024-06-04 21:15:00,1.08828,1.08864,1.08826,1.0884,484,0,0
2024-06-04 21:30:00,1.08841,1.08846,1.08819,1.08836,392,0,0
2024-06-04 21:45:00,1.08836,1.08851,1.08817,1.08822,374,0,0
2024-06-04 22:00:00,1.08822,1.08823,1.08786,1.08801,488,0,0
2024-06-04 22:15:00,1.08801,1.08827,1.08796,1.08809,350,0,0
2024-06-04 22:30:00,1.0881,1.08822,1.08792,1.08816,356,0,0
2024-06-04 22:45:00,1.08816,1.08826,1.08807,1.08811,374,0,0
2024-06-04 23:00:00,1.08811,1.08811,1.08791,1.08799,209,1,0
2024-06-04 23:15:00,1.08799,1.08802,1.08789,1.08789,132,5,0
2024-06-04 23:30:00,1.08789,1.0879,1.08781,1.08782,107,5,0
2024-06-04 23:45:00,1.08782,1.0879,1.08773,1.08785,166,7,0
2024-06-05 00:00:00,1.08781,1.08803,1.08773,1.08792,56,9,0
2024-06-05 00:15:00,1.0879,1.08804,1.0878700000000001,1.08801,47,15,0
2024-06-05 00:30:00,1.08801,1.08803,1.08774,1.08778,33,9,0
2024-06-05 00:45:00,1.08779,1.08796,1.08779,1.0879,23,12,0
2024-06-05 01:00:00,1.0879,1.08791,1.08776,1.08784,47,8,0
2024-06-05 01:15:00,1.0878700000000001,1.08799,1.0878700000000001,1.08797,48,7,0
2024-06-05 01:30:00,1.08797,1.08797,1.08788,1.08788,48,7,0
2024-06-05 01:45:00,1.08786,1.08794,1.08785,1.08794,33,7,0
2024-06-05 02:00:00,1.08793,1.08813,1.08793,1.08812,100,0,0
2024-06-05 02:15:00,1.08812,1.08816,1.08803,1.08807,91,0,0
2024-06-05 02:30:00,1.08807,1.08812,1.08801,1.08802,138,0,0
2024-06-05 02:45:00,1.08802,1.0882,1.08802,1.08818,169,0,0
2024-06-05 03:00:00,1.08818,1.08818,1.08785,1.08811,293,0,0
2024-06-05 03:15:00,1.0881,1.08811,1.08785,1.0879,238,0,0
2024-06-05 03:30:00,1.0879,1.08861,1.08788,1.0884800000000001,229,0,0
2024-06-05 03:45:00,1.08849,1.08857,1.08827,1.08842,323,0,0
2024-06-05 04:00:00,1.08842,1.0884800000000001,1.08829,1.08832,235,0,0
2024-06-05 04:15:00,1.08832,1.08851,1.08823,1.08849,214,0,0
2024-06-05 04:30:00,1.08849,1.08849,1.08807,1.08842,210,0,0
2024-06-05 04:45:00,1.08842,1.08861,1.08823,1.08841,329,0,0
2024-06-05 05:00:00,1.08841,1.08857,1.08829,1.08852,189,0,0
2024-06-05 05:15:00,1.08852,1.08853,1.08841,1.08847,124,0,0
2024-06-05 05:30:00,1.08847,1.08853,1.08843,1.08849,179,0,0
2024-06-05 05:45:00,1.08847,1.08852,1.08829,1.08834,142,0,0
2024-06-05 06:00:00,1.08835,1.08837,1.08806,1.08816,190,0,0
2024-06-05 06:15:00,1.08816,1.08822,1.0878,1.0878,234,0,0
2024-06-05 06:30:00,1.08781,1.08791,1.08766,1.08791,169,0,0
2024-06-05 06:45:00,1.0879,1.088,1.08775,1.08785,192,0,0
2024-06-05 07:00:00,1.08784,1.08786,1.08776,1.08776,138,0,0
2024-06-05 07:15:00,1.08777,1.08789,1.08771,1.08789,180,0,0
2024-06-05 07:30:00,1.08789,1.08799,1.08782,1.08796,167,0,0
2024-06-05 07:45:00,1.08796,1.08809,1.08794,1.08807,162,0,0
2024-06-05 08:00:00,1.08807,1.08824,1.08803,1.08818,209,0,0
2024-06-05 08:15:00,1.08818,1.08818,1.08782,1.08791,205,0,0
2024-06-05 08:30:00,1.08791,1.08797,1.08767,1.08775,257,0,0
2024-06-05 08:45:00,1.08774,1.08802,1.0876,1.08792,287,0,0
2024-06-05 09:00:00,1.08791,1.08796,1.08741,1.08741,432,0,0
2024-06-05 09:15:00,1.08742,1.08751,1.08722,1.08739,387,0,0
2024-06-05 09:30:00,1.08739,1.08769,1.08735,1.08758,342,0,0
2024-06-05 09:45:00,1.08757,1.08803,1.08745,1.0876,412,0,0
2024-06-05 10:00:00,1.08758,1.08784,1.08724,1.0874,613,0,0
2024-06-05 10:15:00,1.08739,1.0878700000000001,1.08731,1.08781,540,0,0
2024-06-05 10:30:00,1.08782,1.08795,1.08767,1.08768,452,0,0
2024-06-05 10:45:00,1.08767,1.08767,1.08709,1.08718,464,0,0
2024-06-05 11:00:00,1.08717,1.08749,1.08709,1.08733,429,0,0
2024-06-05 11:15:00,1.08727,1.08756,1.087,1.0873,419,0,0
2024-06-05 11:30:00,1.08731,1.08753,1.0872,1.08749,418,0,0
2024-06-05 11:45:00,1.08749,1.08767,1.08735,1.08758,395,0,0
2024-06-05 12:00:00,1.08757,1.08759,1.08715,1.0872600000000001,401,0,0
2024-06-05 12:15:00,1.08727,1.08759,1.08718,1.08744,464,0,0
2024-06-05 12:30:00,1.08745,1.08773,1.08732,1.08758,422,0,0
2024-06-05 12:45:00,1.08758,1.08768,1.08734,1.08735,340,0,0
2024-06-05 13:00:00,1.08735,1.08735,1.0866500000000001,1.08688,423,0,0
2024-06-05 13:15:00,1.08688,1.08698,1.08663,1.08666,399,0,0
2024-06-05 13:30:00,1.08666,1.08672,1.0865,1.08667,398,0,0
2024-06-05 13:45:00,1.08667,1.08693,1.08667,1.08686,302,0,0
2024-06-05 14:00:00,1.08683,1.0869,1.08616,1.08617,372,0,0
2024-06-05 14:15:00,1.08617,1.08638,1.08615,1.08628,396,0,0
2024-06-05 14:30:00,1.08628,1.08656,1.086,1.0864,387,0,0
2024-06-05 14:45:00,1.0864,1.08692,1.08634,1.08681,367,0,0
2024-06-05 15:00:00,1.08682,1.08737,1.0868,1.08705,455,0,0
2024-06-05 15:15:00,1.08725,1.08772,1.08719,1.08755,833,0,0
2024-06-05 15:30:00,1.08757,1.0878700000000001,1.08725,1.08782,598,0,0
2024-06-05 15:45:00,1.08783,1.08843,1.08778,1.08839,559,0,0
2024-06-05 16:00:00,1.08839,1.08864,1.08816,1.0883,580,0,0
2024-06-05 16:15:00,1.0883099999999999,1.08873,1.08821,1.0886,565,0,0
2024-06-05 16:30:00,1.08862,1.08903,1.0884,1.08884,735,0,0
2024-06-05 16:45:00,1.08887,1.08917,1.08826,1.08885,1031,0,0
2024-06-05 17:00:00,1.08722,1.08837,1.08621,1.0865,1264,0,0
2024-06-05 17:15:00,1.0865,1.08749,1.08633,1.087,965,0,0
2024-06-05 17:30:00,1.08701,1.08804,1.08692,1.08746,807,0,0
2024-06-05 17:45:00,1.08745,1.08745,1.0863,1.08663,682,0,0
2024-06-05 18:00:00,1.08664,1.08701,1.08661,1.087,579,0,0
2024-06-05 18:15:00,1.087,1.08705,1.08629,1.08671,549,0,0
2024-06-05 18:30:00,1.08673,1.08693,1.08639,1.08678,584,0,0
2024-06-05 18:45:00,1.08679,1.08707,1.08632,1.08648,617,0,0
2024-06-05 19:00:00,1.08648,1.08648,1.08544,1.08559,493,0,0
2024-06-05 19:15:00,1.08559,1.08641,1.08549,1.08632,476,0,0
2024-06-05 19:30:00,1.08632,1.08686,1.0863,1.08672,328,0,0
2024-06-05 19:45:00,1.08673,1.08679,1.08621,1.08642,379,0,0
2024-06-05 20:00:00,1.08643,1.0867499999999999,1.08635,1.08647,398,0,0
2024-06-05 20:15:00,1.08648,1.08656,1.0861399999999999,1.08621,385,0,0
2024-06-05 20:30:00,1.08623,1.08632,1.0861,1.08621,260,0,0
2024-06-05 20:45:00,1.08621,1.08673,1.08607,1.08672,314,0,0
2024-06-05 21:00:00,1.08672,1.08684,1.08658,1.08671,291,0,0
2024-06-05 21:15:00,1.08671,1.08707,1.0866,1.08707,221,0,0
2024-06-05 21:30:00,1.08707,1.08738,1.08704,1.0873599999999999,369,0,0
2024-06-05 21:45:00,1.0873599999999999,1.08773,1.0872,1.08755,409,0,0
2024-06-05 22:00:00,1.08756,1.08763,1.08739,1.08751,234,0,0
2024-06-05 22:15:00,1.08751,1.08752,1.08729,1.0874,283,0,0
2024-06-05 22:30:00,1.08737,1.08765,1.08737,1.08749,265,0,0
2024-06-05 22:45:00,1.08748,1.08753,1.08725,1.08744,304,0,0
2024-06-05 23:00:00,1.08744,1.08744,1.08702,1.08713,175,0,0
2024-06-05 23:15:00,1.08714,1.08714,1.0868,1.08684,127,5,0
2024-06-05 23:30:00,1.08685,1.08689,1.08676,1.08679,112,5,0
2024-06-05 23:45:00,1.08679,1.08692,1.0867,1.08678,179,7,0
2024-06-06 00:00:00,1.08677,1.0872,1.08669,1.08686,116,11,0
2024-06-06 00:15:00,1.0867,1.087,1.0867,1.08694,51,26,0
2024-06-06 00:30:00,1.08695,1.08695,1.08683,1.08693,38,27,0
2024-06-06 00:45:00,1.08693,1.08704,1.0869,1.08704,41,19,0
2024-06-06 01:00:00,1.08704,1.08706,1.08679,1.08703,151,7,0
2024-06-06 01:15:00,1.08706,1.08709,1.08699,1.087,88,7,0
2024-06-06 01:30:00,1.08702,1.0872,1.08699,1.08717,83,7,0
2024-06-06 01:45:00,1.08718,1.08727,1.08718,1.0872600000000001,142,7,0
2024-06-06 02:00:00,1.0872600000000001,1.0873599999999999,1.0872600000000001,1.0873599999999999,89,0,0
2024-06-06 02:15:00,1.08735,1.08741,1.08728,1.08731,83,0,0
2024-06-06 02:30:00,1.08731,1.08742,1.0873,1.0874,114,0,0
2024-06-06 02:45:00,1.0874,1.08746,1.08732,1.08741,85,0,0
2024-06-06 03:00:00,1.08741,1.08765,1.0874,1.08759,156,0,0
2024-06-06 03:15:00,1.0876,1.08776,1.08758,1.08768,179,0,0
2024-06-06 03:30:00,1.08768,1.0878700000000001,1.08763,1.08785,178,0,0
2024-06-06 03:45:00,1.08785,1.08823,1.08785,1.0882,261,0,0
2024-06-06 04:00:00,1.08819,1.08884,1.08819,1.08881,310,0,0
2024-06-06 04:15:00,1.08875,1.0890900000000001,1.08865,1.0890900000000001,336,0,0
2024-06-06 04:30:00,1.08908,1.08936,1.0889199999999999,1.08903,378,0,0
2024-06-06 04:45:00,1.08903,1.08944,1.08887,1.08943,393,0,0
2024-06-06 05:00:00,1.08942,1.08942,1.08902,1.08904,208,0,0
2024-06-06 05:15:00,1.08903,1.08911,1.0888,1.08911,265,0,0
2024-06-06 05:30:00,1.08912,1.08944,1.08905,1.08944,294,0,0
2024-06-06 05:45:00,1.08943,1.08958,1.08912,1.08918,298,0,0
2024-06-06 06:00:00,1.08919,1.08932,1.08906,1.08929,173,0,0
2024-06-06 06:15:00,1.08928,1.08936,1.08913,1.08935,169,0,0
2024-06-06 06:30:00,1.08934,1.08934,1.0890900000000001,1.08917,185,0,0
2024-06-06 06:45:00,1.08917,1.08919,1.08897,1.08906,165,0,0
2024-06-06 07:00:00,1.08906,1.08908,1.08897,1.08904,130,0,0
2024-06-06 07:15:00,1.08905,1.08907,1.08882,1.08896,145,0,0
2024-06-06 07:30:00,1.08895,1.08895,1.08867,1.08883,186,0,0
2024-06-06 07:45:00,1.08882,1.08883,1.08866,1.08872,149,0,0
2024-06-06 08:00:00,1.08872,1.08876,1.08861,1.08863,180,0,0
2024-06-06 08:15:00,1.08862,1.08863,1.08839,1.0884800000000001,166,0,0
2024-06-06 08:30:00,1.0884800000000001,1.0884800000000001,1.08823,1.08838,202,0,0
2024-06-06 08:45:00,1.08838,1.08859,1.08838,1.08849,191,0,0
2024-06-06 09:00:00,1.08849,1.08849,1.08807,1.08827,498,0,0
2024-06-06 09:15:00,1.08827,1.08839,1.08783,1.08784,419,0,0
2024-06-06 09:30:00,1.08784,1.08804,1.08772,1.08804,405,0,0
2024-06-06 09:45:00,1.08805,1.08843,1.08784,1.08841,489,0,0
2024-06-06 10:00:00,1.08841,1.08882,1.08788,1.0881,567,0,0
2024-06-06 10:15:00,1.0881,1.08832,1.08796,1.0883099999999999,461,0,0
2024-06-06 10:30:00,1.08828,1.0883,1.08793,1.08808,457,0,0
2024-06-06 10:45:00,1.08808,1.08816,1.08759,1.08782,444,0,0
2024-06-06 11:00:00,1.08782,1.0879,1.08719,1.08728,420,0,0
2024-06-06 11:15:00,1.08728,1.08756,1.08724,1.08752,340,0,0
2024-06-06 11:30:00,1.08753,1.08753,1.08713,1.08744,408,0,0
2024-06-06 11:45:00,1.08742,1.08774,1.08731,1.08772,419,0,0
2024-06-06 12:00:00,1.08769,1.08803,1.08755,1.08795,408,0,0
2024-06-06 12:15:00,1.08798,1.08813,1.08782,1.08788,318,0,0
2024-06-06 12:30:00,1.0878700000000001,1.08788,1.08762,1.08785,339,0,0
2024-06-06 12:45:00,1.08784,1.0882,1.08782,1.088,385,0,0
2024-06-06 13:00:00,1.08799,1.08809,1.08789,1.08794,384,0,0
2024-06-06 13:15:00,1.08793,1.08819,1.08758,1.08768,364,0,0
2024-06-06 13:30:00,1.08769,1.08783,1.08755,1.08783,327,0,0
2024-06-06 13:45:00,1.08783,1.08786,1.08753,1.08764,296,0,0
2024-06-06 14:00:00,1.08764,1.08769,1.08728,1.08728,291,0,0
2024-06-06 14:15:00,1.08728,1.08734,1.08679,1.08679,349,0,0
2024-06-06 14:30:00,1.0868,1.08693,1.08654,1.08676,368,0,0
2024-06-06 14:45:00,1.08676,1.08679,1.08622,1.0867499999999999,499,0,0
2024-06-06 15:00:00,1.0867499999999999,1.08682,1.08644,1.08669,498,0,0
2024-06-06 15:15:00,1.0866500000000001,1.08942,1.08636,1.089,1062,0,0
2024-06-06 15:30:00,1.08898,1.0902,1.088,1.08884,1040,0,0
2024-06-06 15:45:00,1.08882,1.08882,1.08754,1.08815,872,0,0
2024-06-06 16:00:00,1.08813,1.0887,1.08722,1.088,993,0,0
2024-06-06 16:15:00,1.08802,1.08833,1.0872,1.08823,869,0,0
2024-06-06 16:30:00,1.08824,1.08907,1.08815,1.08839,908,0,0
2024-06-06 16:45:00,1.08836,1.08898,1.08818,1.08851,732,0,0
2024-06-06 17:00:00,1.08853,1.08913,1.08781,1.08804,716,0,0
2024-06-06 17:15:00,1.08806,1.08808,1.08727,1.08744,660,0,0
2024-06-06 17:30:00,1.08749,1.0878700000000001,1.08729,1.08775,641,0,0
2024-06-06 17:45:00,1.08775,1.08822,1.08742,1.0878,722,0,0
2024-06-06 18:00:00,1.08778,1.0884,1.08775,1.0883,614,0,0
2024-06-06 18:15:00,1.0883099999999999,1.08854,1.08808,1.08851,425,0,0
2024-06-06 18:30:00,1.0885,1.08868,1.08813,1.08823,405,0,0
2024-06-06 18:45:00,1.08823,1.08833,1.08804,1.0882,382,0,0
2024-06-06 19:00:00,1.0882,1.08837,1.0881,1.08834,295,0,0
2024-06-06 19:15:00,1.08835,1.08875,1.08821,1.08875,293,0,0
2024-06-06 19:30:00,1.08875,1.08877,1.08812,1.08813,301,0,0
2024-06-06 19:45:00,1.08814,1.08822,1.08799,1.08819,339,0,0
2024-06-06 20:00:00,1.08818,1.0883,1.0881,1.08819,243,0,0
2024-06-06 20:15:00,1.0882,1.08867,1.08819,1.08856,272,0,0
2024-06-06 20:30:00,1.08856,1.08907,1.08856,1.089,333,0,0
2024-06-06 20:45:00,1.08901,1.08936,1.089,1.08921,297,0,0
2024-06-06 21:00:00,1.0892,1.08925,1.08864,1.0887,356,0,0
2024-06-06 21:15:00,1.0887,1.08885,1.08859,1.08883,317,0,0
2024-06-06 21:30:00,1.08881,1.08918,1.08874,1.08912,323,0,0
2024-06-06 21:45:00,1.08912,1.08942,1.08911,1.08929,289,0,0
2024-06-06 22:00:00,1.0893,1.08941,1.08919,1.08932,297,0,0
2024-06-06 22:15:00,1.08934,1.08942,1.08923,1.08926,388,0,0
2024-06-06 22:30:00,1.08926,1.08926,1.08884,1.08889,434,0,0
2024-06-06 22:45:00,1.08889,1.089,1.08884,1.08895,361,0,0
2024-06-06 23:00:00,1.08895,1.08929,1.08884,1.08925,191,0,0
2024-06-06 23:15:00,1.08925,1.0893,1.08911,1.08912,153,5,0
2024-06-06 23:30:00,1.08913,1.08913,1.08887,1.08889,143,7,0
2024-06-06 23:45:00,1.08889,1.08895,1.0887,1.0887,244,7,0
2024-06-07 00:00:00,1.08857,1.08912,1.0885,1.08895,82,12,0
2024-06-07 00:15:00,1.08898,1.08905,1.08879,1.0889199999999999,42,15,0
2024-06-07 00:30:00,1.0889199999999999,1.08898,1.08886,1.08889,74,13,0
2024-06-07 00:45:00,1.08889,1.08904,1.08886,1.08886,89,11,0
2024-06-07 01:00:00,1.0889,1.08928,1.0889,1.08913,110,6,0
2024-06-07 01:15:00,1.08916,1.08921,1.08915,1.08921,37,7,0
2024-06-07 01:30:00,1.08921,1.08922,1.08917,1.08917,51,7,0
2024-06-07 01:45:00,1.08917,1.08921,1.08914,1.08916,76,7,0
2024-06-07 02:00:00,1.08918,1.08927,1.08918,1.08924,62,0,0
2024-06-07 02:15:00,1.08924,1.08928,1.08918,1.08921,97,0,0
2024-06-07 02:30:00,1.08921,1.08921,1.08906,1.08915,90,0,0
2024-06-07 02:45:00,1.08916,1.08925,1.08908,1.08917,188,0,0
2024-06-07 03:00:00,1.08917,1.08917,1.08889,1.08889,266,0,0
2024-06-07 03:15:00,1.08888,1.08908,1.08875,1.08879,292,0,0
2024-06-07 03:30:00,1.08879,1.0889,1.08868,1.08886,199,0,0
2024-06-07 03:45:00,1.08886,1.08925,1.08886,1.08895,286,0,0
2024-06-07 04:00:00,1.08895,1.0890900000000001,1.08876,1.08884,311,0,0
2024-06-07 04:15:00,1.08883,1.08902,1.08873,1.08879,279,0,0
2024-06-07 04:30:00,1.08879,1.08926,1.08873,1.08926,306,0,0
2024-06-07 04:45:00,1.08927,1.08958,1.08926,1.08957,318,0,0
2024-06-07 05:00:00,1.08958,1.08958,1.08948,1.0895,192,0,0
2024-06-07 05:15:00,1.0895,1.08963,1.08943,1.0896,243,0,0
2024-06-07 05:30:00,1.0896,1.08977,1.08954,1.08977,200,0,0
2024-06-07 05:45:00,1.08977,1.08978,1.08963,1.08969,229,0,0
2024-06-07 06:00:00,1.08969,1.08978,1.08958,1.08964,241,0,0
2024-06-07 06:15:00,1.08965,1.0897000000000001,1.08959,1.0896,174,0,0
2024-06-07 06:30:00,1.0896,1.08976,1.08958,1.08965,184,0,0
2024-06-07 06:45:00,1.08964,1.08964,1.08937,1.08946,183,0,0
2024-06-07 07:00:00,1.08946,1.08949,1.08935,1.08948,199,0,0
2024-06-07 07:15:00,1.08948,1.08969,1.08947,1.08964,170,0,0
2024-06-07 07:30:00,1.08965,1.08969,1.0895299999999999,1.0895299999999999,163,0,0
2024-06-07 07:45:00,1.08954,1.08958,1.08938,1.0895299999999999,188,0,0
2024-06-07 08:00:00,1.08954,1.08955,1.08928,1.08929,210,0,0
2024-06-07 08:15:00,1.08929,1.08935,1.08919,1.08928,228,0,0
2024-06-07 08:30:00,1.08928,1.0893,1.0891,1.08915,246,0,0
2024-06-07 08:45:00,1.08914,1.08917,1.08894,1.08905,288,0,0
2024-06-07 09:00:00,1.08905,1.0890900000000001,1.0888,1.0889,412,0,0
2024-06-07 09:15:00,1.08889,1.08915,1.0888,1.08914,429,0,0
2024-06-07 09:30:00,1.08915,1.08921,1.08891,1.08898,428,0,0
2024-06-07 09:45:00,1.08898,1.08965,1.0889,1.08923,460,0,0
2024-06-07 10:00:00,1.08923,1.08984,1.08916,1.08984,512,0,0
2024-06-07 10:15:00,1.08984,1.08984,1.08917,1.08927,560,0,0
2024-06-07 10:30:00,1.08927,1.08956,1.08896,1.08949,549,0,0
2024-06-07 10:45:00,1.08949,1.08958,1.08919,1.08928,588,0,0
2024-06-07 11:00:00,1.08927,1.0893,1.08886,1.08903,653,0,0
2024-06-07 11:15:00,1.08902,1.08912,1.08859,1.08897,548,0,0
2024-06-07 11:30:00,1.08897,1.08902,1.08849,1.08852,466,0,0
2024-06-07 11:45:00,1.08852,1.08891,1.08832,1.0889,485,0,0
2024-06-07 12:00:00,1.08889,1.0895299999999999,1.0888,1.08902,632,0,0
2024-06-07 12:15:00,1.08899,1.08935,1.0889,1.08933,525,0,0
2024-06-07 12:30:00,1.08931,1.08949,1.0893,1.08934,383,0,0
2024-06-07 12:45:00,1.08934,1.08964,1.08907,1.08917,518,0,0
2024-06-07 13:00:00,1.08916,1.08933,1.08906,1.08921,489,0,0
2024-06-07 13:15:00,1.08922,1.08931,1.08906,1.08923,490,0,0
2024-06-07 13:30:00,1.08919,1.08943,1.08918,1.08925,375,0,0
2024-06-07 13:45:00,1.08924,1.08926,1.08882,1.08888,402,0,0
2024-06-07 14:00:00,1.08888,1.08924,1.08873,1.08904,461,0,0
2024-06-07 14:15:00,1.08904,1.08933,1.08894,1.08929,501,0,0
2024-06-07 14:30:00,1.08929,1.08968,1.08923,1.08963,468,0,0
2024-06-07 14:45:00,1.08963,1.09019,1.08963,1.08983,554,0,0
2024-06-07 15:00:00,1.08983,1.08994,1.08942,1.08947,579,0,0
2024-06-07 15:15:00,1.08946,1.08987,1.08932,1.0895,616,0,0
2024-06-07 15:30:00,1.08939,1.08954,1.08286,1.08327,1577,0,0
2024-06-07 15:45:00,1.08317,1.08398,1.08242,1.08332,1203,0,0
2024-06-07 16:00:00,1.08332,1.08332,1.08214,1.08263,1049,0,0
2024-06-07 16:15:00,1.08266,1.08357,1.08256,1.08306,925,0,0
2024-06-07 16:30:00,1.08306,1.08306,1.08228,1.0825,967,0,0
2024-06-07 16:45:00,1.08246,1.0826,1.08177,1.08193,805,0,0
2024-06-07 17:00:00,1.08194,1.08213,1.08138,1.08141,881,0,0
2024-06-07 17:15:00,1.08141,1.08221,1.08129,1.08181,769,0,0
2024-06-07 17:30:00,1.08181,1.08256,1.08145,1.0821,770,0,0
2024-06-07 17:45:00,1.08209,1.08211,1.08104,1.08124,826,0,0
2024-06-07 18:00:00,1.08123,1.08129,1.08078,1.08123,763,0,0
2024-06-07 18:15:00,1.08121,1.08128,1.08058,1.08071,599,0,0
2024-06-07 18:30:00,1.08071,1.08092,1.08041,1.0805,594,0,0
2024-06-07 18:45:00,1.0805,1.08094,1.08047,1.0806499999999999,499,0,0
2024-06-07 19:00:00,1.08064,1.081,1.08064,1.0806499999999999,500,0,0
2024-06-07 19:15:00,1.0806499999999999,1.08111,1.08041,1.08109,527,0,0
2024-06-07 19:30:00,1.08109,1.08121,1.08067,1.08068,514,0,0
2024-06-07 19:45:00,1.08069,1.08072,1.08032,1.08052,447,0,0
2024-06-07 20:00:00,1.08051,1.08053,1.08015,1.08018,357,0,0
2024-06-07 20:15:00,1.08018,1.08029,1.0801,1.08018,342,0,0
2024-06-07 20:30:00,1.08019,1.08024,1.08008,1.08014,270,0,0
2024-06-07 20:45:00,1.08014,1.0806,1.08014,1.0805,338,0,0
2024-06-07 21:00:00,1.08049,1.0805,1.08009,1.08011,495,0,0
2024-06-07 21:15:00,1.08009,1.08046,1.08007,1.08041,450,0,0
2024-06-07 21:30:00,1.0804,1.0806499999999999,1.08018,1.0806499999999999,353,0,0
2024-06-07 21:45:00,1.0806499999999999,1.08068,1.08047,1.08056,300,0,0
2024-06-07 22:00:00,1.08056,1.08071,1.08018,1.08028,394,0,0
2024-06-07 22:15:00,1.08029,1.08049,1.08,1.08003,462,0,0
2024-06-07 22:30:00,1.08003,1.0803,1.08002,1.08014,423,0,0
2024-06-07 22:45:00,1.08014,1.08024,1.08002,1.08005,400,0,0
2024-06-07 23:00:00,1.08002,1.08027,1.07992,1.08016,189,0,0
2024-06-07 23:15:00,1.08016,1.08036,1.08007,1.08032,197,5,0
2024-06-07 23:30:00,1.08031,1.08031,1.07993,1.07997,176,6,0
2024-06-07 23:45:00,1.07997,1.08018,1.07992,1.07994,209,7,0
2024-06-10 00:00:00,1.0774,1.0777700000000001,1.0760399999999999,1.0768,343,20,0
2024-06-10 00:15:00,1.07683,1.07723,1.0765,1.07721,139,29,0
2024-06-10 00:30:00,1.07721,1.07766,1.07682,1.07757,297,7,0
2024-06-10 00:45:00,1.07757,1.0778,1.07703,1.07712,161,7,0
2024-06-10 01:00:00,1.07707,1.07784,1.0765500000000001,1.0765500000000001,361,6,0
2024-06-10 01:15:00,1.0766499999999999,1.07702,1.07649,1.07701,153,6,0
2024-06-10 01:30:00,1.07701,1.07746,1.07701,1.07744,221,7,0
2024-06-10 01:45:00,1.07744,1.07769,1.07733,1.07769,211,7,0
2024-06-10 02:00:00,1.07772,1.07796,1.07769,1.07782,191,0,0
2024-06-10 02:15:00,1.07781,1.07785,1.07765,1.07774,169,0,0
2024-06-10 02:30:00,1.07774,1.07774,1.07757,1.07768,100,0,0
2024-06-10 02:45:00,1.0777,1.07789,1.07761,1.07788,119,0,0
2024-06-10 03:00:00,1.07788,1.07816,1.07775,1.0778,265,0,0
2024-06-10 03:15:00,1.07779,1.0779,1.07738,1.0775,268,0,0
2024-06-10 03:30:00,1.07749,1.07776,1.07748,1.07774,245,0,0
2024-06-10 03:45:00,1.07774,1.07784,1.07764,1.0778,234,0,0
2024-06-10 04:00:00,1.0778,1.07799,1.07765,1.07782,233,0,0
2024-06-10 04:15:00,1.07782,1.07793,1.07724,1.07725,238,0,0
2024-06-10 04:30:00,1.07727,1.07754,1.07722,1.07749,218,0,0
2024-06-10 04:45:00,1.0775,1.07759,1.07729,1.07747,225,0,0
2024-06-10 05:00:00,1.07747,1.07751,1.07718,1.07728,144,0,0
2024-06-10 05:15:00,1.07728,1.0774,1.07722,1.07727,118,0,0
2024-06-10 05:30:00,1.07727,1.07728,1.07686,1.07697,124,0,0
2024-06-10 05:45:00,1.07694,1.07707,1.07666,1.07676,143,0,0
2024-06-10 06:00:00,1.07675,1.07684,1.07653,1.0765500000000001,181,0,0
2024-06-10 06:15:00,1.0765500000000001,1.07668,1.07654,1.07658,177,0,0
2024-06-10 06:30:00,1.07657,1.07659,1.0764,1.07647,152,0,0
2024-06-10 06:45:00,1.07648,1.07648,1.07555,1.07556,269,0,0
2024-06-10 07:00:00,1.07556,1.07559,1.07484,1.07485,340,0,0
2024-06-10 07:15:00,1.07485,1.07538,1.07481,1.07523,260,0,0
2024-06-10 07:30:00,1.07521,1.07542,1.07521,1.07539,229,0,0
2024-06-10 07:45:00,1.0754,1.07542,1.07522,1.07542,176,0,0
2024-06-10 08:00:00,1.0754299999999999,1.07555,1.07483,1.07507,281,0,0
2024-06-10 08:15:00,1.07507,1.07521,1.0748199999999999,1.07503,264,0,0
2024-06-10 08:30:00,1.07504,1.07519,1.07481,1.07509,270,0,0
2024-06-10 08:45:00,1.0751,1.07553,1.07505,1.07535,327,0,0
2024-06-10 09:00:00,1.0753,1.07541,1.07488,1.0751,653,0,0
2024-06-10 09:15:00,1.0751,1.07552,1.07509,1.07525,526,0,0
2024-06-10 09:30:00,1.07525,1.07568,1.0749,1.07555,502,0,0
2024-06-10 09:45:00,1.07555,1.07586,1.07502,1.07519,494,0,0
2024-06-10 10:00:00,1.07518,1.07555,1.0748,1.0753,799,0,0
2024-06-10 10:15:00,1.0753,1.0762,1.07494,1.0761,679,0,0
2024-06-10 10:30:00,1.0761,1.0764,1.07558,1.07595,608,0,0
2024-06-10 10:45:00,1.07595,1.07661,1.0759,1.07644,564,0,0
2024-06-10 11:00:00,1.07644,1.0768,1.07624,1.07634,523,0,0
2024-06-10 11:15:00,1.07637,1.07669,1.07616,1.0762,525,0,0
2024-06-10 11:30:00,1.0762,1.07625,1.07573,1.07601,482,0,0
2024-06-10 11:45:00,1.07601,1.07606,1.0755,1.07567,470,0,0
2024-06-10 12:00:00,1.07567,1.07578,1.07549,1.07552,502,0,0
2024-06-10 12:15:00,1.07551,1.0759,1.07504,1.0751,417,0,0
2024-06-10 12:30:00,1.07509,1.07547,1.07503,1.07504,477,0,0
2024-06-10 12:45:00,1.07504,1.07505,1.07407,1.07432,499,0,0
